INFO:root:206-Chloris_chloris 354351.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 544936.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 464556.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 386174.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 573836.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 321361.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 185638.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 563473.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 509673.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 557377.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 65131.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 573837.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 555616.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 100965.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 328069.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 573655.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 374619.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 568670.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 566348.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 548301.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 576055.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 543852.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 558807.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 443241.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 201648.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 557345.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 567937.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 568669.mp3 is too short, ignored.
INFO:root:206-Chloris_chloris 573835.mp3 is too short, ignored.
INFO:root:497-Acrocephalus_palustris 428866.mp3 is too short, ignored.
INFO:root:497-Acrocephalus_palustris 560409.mp3 is too short, ignored.
INFO:root:497-Acrocephalus_palustris 571491.mp3 is too short, ignored.
INFO:root:497-Acrocephalus_palustris 560903.mp3 is too short, ignored.
INFO:root:497-Acrocephalus_palustris 560898.mp3 is too short, ignored.
INFO:root:497-Acrocephalus_palustris 394802.mp3 is too short, ignored.
INFO:root:497-Acrocephalus_palustris 560912.mp3 is too short, ignored.
INFO:root:497-Acrocephalus_palustris 532768.mp3 is too short, ignored.
INFO:root:497-Acrocephalus_palustris 560946.mp3 is too short, ignored.
INFO:root:497-Acrocephalus_palustris 560940.mp3 is too short, ignored.
INFO:root:497-Acrocephalus_palustris 560416.mp3 is too short, ignored.
INFO:root:497-Acrocephalus_palustris 560907.mp3 is too short, ignored.
INFO:root:497-Acrocephalus_palustris 321306.mp3 is too short, ignored.
INFO:root:497-Acrocephalus_palustris 560410.mp3 is too short, ignored.
INFO:root:497-Acrocephalus_palustris 561764.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 459905.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 302640.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 405781.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 362488.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 299327.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 397403.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 545873.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 292139.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 534747.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 303339.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 539102.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 567397.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 541107.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 291143.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 193430.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 559476.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 361257.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 289878.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 397402.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 291144.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 265890.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 436328.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 545994.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 465476.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 503710.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 76862.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 263310.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 538701.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 446995.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 171291.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 97416.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 237699.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 534749.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 509601.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 556744.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 301591.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 431446.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 405780.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 538146.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 539273.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 299325.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 171290.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 561522.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 267186.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 540706.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 284138.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 472511.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 542185.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 464023.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 541818.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 431447.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 464886.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 292129.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 378684.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 301595.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 341738.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 464894.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 487381.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 553943.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 552172.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 543776.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 469548.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 410962.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 434214.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 551333.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 534759.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 527796.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 290335.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 468656.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 301594.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 541970.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 527806.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 568417.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 464569.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 446920.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 301589.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 570322.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 133878.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 463091.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 310418.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 436357.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 481019.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 432849.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 541601.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 534748.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 534746.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 440658.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 459964.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 319185.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 464523.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 381728.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 570320.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 284564.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 296280.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 546256.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 552730.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 370120.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 291146.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 467249.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 464706.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 80669.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 452358.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 544787.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 299326.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 407552.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 252744.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 564104.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 267187.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 368776.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 564115.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 522698.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 291145.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 150710.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 324003.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 160895.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 496341.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 296285.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 570321.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 436274.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 572571.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 436365.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 570327.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 404345.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 296283.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 554886.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 448908.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 540130.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 437084.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 564190.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 76861.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 551342.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 239293.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 301590.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 572819.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 440839.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 301592.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 497572.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 377183.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 288604.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 542396.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 341736.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 497473.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 402290.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 539089.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 469980.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 537703.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 330337.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 544367.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 492773.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 387579.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 439214.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 194736.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 534755.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 510580.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 288267.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 284567.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 310419.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 491957.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 69853.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 285180.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 341735.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 468667.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 424737.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 540076.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 310416.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 492826.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 534758.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 547217.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 281024.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 389219.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 474196.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 140637.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 561636.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 429602.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 436916.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 302654.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 386780.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 307357.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 429601.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 553968.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 30391.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 496743.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 360707.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 559412.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 539101.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 543438.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 181390.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 548995.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 545939.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 203626.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 564191.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 341734.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 432656.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 467804.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 171289.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 434213.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 460063.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 464704.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 553460.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 534822.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 522988.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 436275.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 551902.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 337311.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 464482.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 534751.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 538414.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 263567.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 563084.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 479846.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 550808.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 134777.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 155470.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 578392.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 296284.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 456989.mp3 is too short, ignored.
INFO:root:121-Gallinula_chloropus 436273.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 539243.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 506457.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 36905.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 544220.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 515364.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 315684.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 505180.mp3 is too short, ignored.
INFO:root:90-Turdus_philomelos 544198.mp3 is too short, ignored.
